Year,Track_A_Category,Volume_kt,Data_Type,WSA_Taxonomy_Section,WSA_Hierarchy_Level,WSA_Level_Name,WSA_Description,WSA_Categories,Parent_Level,Child_Levels,Flow_Position
2030,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1640.613286500127,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2030,Production of Hot Rolled Flat Products,3213.9119482421875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2030,Production of Hot Rolled Long Products,1767.6609912109377,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2030,Production of Ingots,26.36671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2030,Production of Iron Ore,939824.135,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2030,Production of Non-metallic Coated Sheet and Strip,530.2070525724605,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2030,Production of Other Metal Coated Sheet and Strip,1043.0916091696,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2030,Production of Pig Iron,3504.422104492188,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2030,Production of Railway Track Material,211.4616448040536,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2030,Production of Wire Rod,1556.199346406884,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2030,Total Production of Crude Steel,5528.109462890625,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2030,Total Production of Tubular Products,155.35616455078124,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2030,True Steel Use (finished steel equivalent),10531.436640625,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2031,Apparent Steel Use (crude steel equivalent),7094.85953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2031,Apparent Steel Use (finished steel products),6403.928251953124,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2031,Production of Continuously-cast Steel,5503.003291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2031,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1620.4852672778325,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2031,Production of Hot Rolled Flat Products,3181.4801171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2031,Production of Hot Rolled Long Products,1762.3709912109375,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2031,Production of Ingots,26.911718635559083,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2031,Production of Iron Ore,933920.41,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2031,Production of Non-metallic Coated Sheet and Strip,526.2907614365388,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2031,Production of Other Metal Coated Sheet and Strip,1034.704088473128,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2031,Production of Pig Iron,3457.2740576171877,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2031,Production of Railway Track Material,206.02872892479303,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2031,Production of Wire Rod,1556.3422622861444,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2031,Total Production of Crude Steel,5503.3349609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2031,Total Production of Tubular Products,156.00116455078123,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2031,True Steel Use (finished steel equivalent),10582.05958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2032,Apparent Steel Use (crude steel equivalent),7097.77453125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2032,Apparent Steel Use (finished steel products),6406.548251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2032,Production of Continuously-cast Steel,5489.268291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2032,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1635.875730146007,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2032,Production of Hot Rolled Flat Products,3193.5101171875003,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2032,Production of Hot Rolled Long Products,1769.4609912109377,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2032,Production of Ingots,27.386718635559085,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2032,Production of Iron Ore,925988.48,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2032,Production of Non-metallic Coated Sheet and Strip,524.3072280442499,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2032,Production of Other Metal Coated Sheet and Strip,1033.3271589972435,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2032,Production of Pig Iron,3491.5640576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2032,Production of Railway Track Material,218.0189320291881,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2032,Production of Wire Rod,1551.4420591817495,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2032,Total Production of Crude Steel,5488.0199609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2032,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2032,True Steel Use (finished steel equivalent),10629.80958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2033,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2033,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2033,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2033,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2033,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2033,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2033,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2033,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2033,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2033,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2033,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2033,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2033,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2033,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2033,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2033,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2034,Apparent Steel Use (crude steel equivalent),7093.65453125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2034,Apparent Steel Use (finished steel products),6402.828251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2034,Production of Continuously-cast Steel,5532.038291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2034,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1654.0915193670369,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2034,Production of Hot Rolled Flat Products,3222.3851171875003,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2034,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2034,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2034,Production of Iron Ore,928368.26,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2034,Production of Non-metallic Coated Sheet and Strip,528.6825163760478,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2034,Production of Other Metal Coated Sheet and Strip,1039.611081444416,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2034,Production of Pig Iron,3530.099057617188,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2034,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2034,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2034,Total Production of Crude Steel,5534.3099609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2034,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2034,True Steel Use (finished steel equivalent),10594.449589843747,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2035,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2035,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2035,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2035,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2035,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2035,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2035,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2035,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2035,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2035,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2035,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2035,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2035,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2035,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2035,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2035,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2036,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2036,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2036,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2036,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2036,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
